nome,id,risco_churn,plano
user_1992,1103,0,Student
user_1993,1104,0,Basic
user_1994,1105,1,Basic
user_1995,1106,0,Pro
user_1996,1107,1,Basic
user_1997,1108,0,Pro
user_1998,1109,0,Pro
user_1999,1110,0,Pro
user_2,1111,0,Pro
user_20,1112,1,Student
user_200,1113,0,Student
user_2000,1114,0,Pro
user_2001,1115,0,Student
user_2002,1116,1,Student
user_2003,1117,0,Basic
user_2004,1118,0,Basic
user_2005,1119,0,Basic
user_2006,1120,1,Student
user_2007,1121,0,Pro
user_2008,1122,0,Student
user_2009,1123,0,Student
user_201,1124,0,Pro
user_2010,1125,0,Basic
user_2011,1126,1,Basic
user_2012,1127,0,Basic
user_2013,1128,1,Pro
user_2014,1129,0,Pro
user_2015,1130,1,Student
user_2016,1131,1,Pro
user_2017,1132,0,Basic
user_2018,1133,1,Pro
user_2019,1134,1,Pro
user_202,1135,0,Pro
user_2020,1136,0,Pro
user_2021,1137,0,Pro
user_2022,1138,0,Basic
user_2023,1139,1,Basic
user_2024,1140,1,Student
user_2025,1141,1,Student
user_2026,1142,1,Student
user_2027,1143,0,Pro
user_2028,1144,0,Pro
user_2029,1145,0,Basic
user_203,1146,0,Student
user_2030,1147,0,Student
user_2031,1148,0,Basic
user_2032,1149,0,Student
user_2033,1150,0,Student
user_2034,1151,0,Student
user_2035,1152,0,Pro
user_2036,1153,0,Student
user_2037,1154,1,Student
user_2038,1155,0,Pro
user_2039,1156,0,Student
user_204,1157,0,Basic
user_2040,1158,1,Pro
user_2041,1159,1,Pro
user_2042,1160,0,Basic
user_2043,1161,1,Pro
user_2044,1162,1,Pro
user_2045,1163,1,Pro
user_2046,1164,0,Student
user_2047,1165,1,Basic
user_2048,1166,1,Student
user_2049,1167,1,Pro
user_205,1168,0,Basic
user_2050,1169,0,Pro
user_2051,1170,1,Basic
user_2052,1171,0,Basic
user_2053,1172,1,Pro
user_2054,1173,0,Pro
user_2055,1174,0,Student
user_2056,1175,0,Pro
user_2057,1176,0,Student
user_2058,1177,1,Basic
user_2059,1178,0,Student
user_206,1179,0,Student
user_2060,1180,1,Pro
user_2061,1181,1,Student
user_2062,1182,0,Student
user_2063,1183,1,Basic
user_2064,1184,0,Student
user_2065,1185,1,Pro
user_2066,1186,0,Student
user_2067,1187,0,Student
user_2068,1188,1,Student
user_2069,1189,0,Pro
user_207,1190,0,Pro
user_2070,1191,0,Student
user_2071,1192,1,Pro
user_2072,1193,1,Student
user_2073,1194,0,Basic
user_2074,1195,0,Basic
user_2075,1196,0,Basic
user_2076,1197,1,Pro
user_2077,1198,1,Pro
user_2078,1199,0,Pro
user_2079,1200,1,Student
user_208,1201,0,Pro
user_2080,1202,0,Pro
user_2081,1203,0,Pro
user_2082,1204,0,Pro
user_2083,1205,0,Pro
user_2084,1206,0,Basic
user_2085,1207,1,Student
user_2086,1208,0,Basic
user_2087,1209,0,Student
user_2088,1210,1,Student
user_2089,1211,0,Basic
user_209,1212,0,Pro
user_2090,1213,0,Pro
user_2091,1214,1,Basic
user_2092,1215,0,Student
user_2093,1216,1,Student
user_2094,1217,0,Pro
user_2095,1218,1,Basic
user_2096,1219,1,Student
user_2097,1220,0,Basic
user_2098,1221,1,Pro
user_2099,1222,0,Pro
user_21,1223,0,Student
user_210,1224,0,Pro
user_2100,1225,0,Student
user_2101,1226,0,Pro
user_2102,1227,0,Student
user_2103,1228,1,Student
user_2104,1229,0,Pro
user_2105,1230,0,Pro
user_2106,1231,0,Basic
user_2107,1232,0,Basic
user_2108,1233,0,Student
user_2109,1234,1,Basic
user_211,1235,0,Student
user_2110,1236,1,Student
user_2111,1237,0,Pro
user_2112,1238,1,Pro
user_2113,1239,0,Basic
user_2114,1240,1,Student
user_2115,1241,0,Student
user_2116,1242,0,Basic
user_2117,1243,1,Student
user_2118,1244,0,Student
user_2119,1245,1,Pro
user_212,1246,0,Pro
user_2120,1247,0,Student
user_2121,1248,1,Student
user_2122,1249,1,Student
user_2123,1250,1,Basic
user_2124,1251,0,Basic
user_2125,1252,0,Basic
user_2126,1253,0,Student
user_2127,1254,0,Student
user_2128,1255,0,Basic
user_2129,1256,0,Basic
user_213,1257,1,Student
user_2130,1258,1,Student
user_2131,1259,1,Student
user_2132,1260,0,Pro
user_2133,1261,1,Basic
user_2134,1262,1,Student
user_2135,1263,0,Basic
user_2136,1264,1,Basic
user_2137,1265,0,Basic
user_2138,1266,0,Pro
user_2139,1267,0,Student
user_214,1268,0,Basic
user_2140,1269,1,Student
user_2141,1270,0,Basic
user_2142,1271,1,Student
user_2143,1272,1,Pro
user_2144,1273,1,Basic
user_2145,1274,0,Pro
user_2146,1275,0,Pro
user_2147,1276,1,Student
user_2148,1277,0,Student
user_2149,1278,0,Pro
user_215,1279,1,Student
user_2150,1280,1,Student
user_2151,1281,0,Pro
user_2152,1282,1,Pro
user_2153,1283,1,Basic
user_2154,1284,0,Pro
user_2155,1285,0,Pro
user_2156,1286,0,Student
user_2157,1287,0,Basic
user_2158,1288,1,Student
user_2159,1289,0,Basic
user_216,1290,0,Pro
user_2160,1291,1,Student
user_2161,1292,1,Pro
user_2162,1293,1,Basic
user_2163,1294,0,Basic
user_2164,1295,0,Basic
user_2165,1296,0,Basic
user_2166,1297,0,Student
user_2167,1298,1,Student
user_2168,1299,0,Basic
user_2169,1300,1,Basic
user_217,1301,0,Basic
user_2170,1302,1,Basic
user_2171,1303,1,Student
user_2172,1304,0,Basic
user_2173,1305,1,Basic
user_2174,1306,0,Basic
user_2175,1307,1,Student
user_2176,1308,0,Pro
user_2177,1309,0,Pro
user_2178,1310,0,Student
user_2179,1311,1,Pro
user_218,1312,1,Student
user_2180,1313,1,Basic
user_2181,1314,1,Basic
user_2182,1315,0,Student
user_2183,1316,0,Student
user_2184,1317,0,Pro
user_2185,1318,0,Pro
user_2186,1319,0,Basic
user_2187,1320,1,Student
user_2188,1321,0,Pro
user_2189,1322,1,Pro
user_219,1323,1,Student
user_2190,1324,0,Basic
user_2191,1325,0,Basic
user_2192,1326,1,Basic
user_2193,1327,0,Basic
user_2194,1328,0,Pro
user_2195,1329,0,Student
user_2196,1330,1,Student
user_2197,1331,1,Basic
user_2198,1332,0,Basic
user_2199,1333,1,Pro
user_22,1334,1,Pro
user_220,1335,0,Student
user_2200,1336,0,Basic
user_2201,1337,1,Student
user_2202,1338,0,Basic
user_2203,1339,0,Student
user_2204,1340,1,Basic
user_2205,1341,1,Basic
user_2206,1342,0,Student
user_2207,1343,1,Pro
user_2208,1344,0,Pro
user_2209,1345,1,Basic
user_221,1346,1,Basic
user_2210,1347,0,Basic
user_2211,1348,0,Student
user_2212,1349,0,Student
user_2213,1350,1,Basic
user_2214,1351,0,Student
user_2215,1352,1,Pro
user_2216,1353,0,Pro
user_2217,1354,0,Student
user_2218,1355,0,Student
user_2219,1356,0,Student
user_222,1357,0,Student
user_2220,1358,0,Pro
user_2221,1359,0,Basic
user_2222,1360,0,Student
user_2223,1361,0,Student
user_2224,1362,0,Student
user_2225,1363,0,Basic
user_2226,1364,0,Student
user_2227,1365,1,Student
user_2228,1366,0,Pro
user_2229,1367,0,Student
user_223,1368,0,Pro
user_2230,1369,1,Pro
user_2231,1370,1,Basic
user_2232,1371,1,Student
user_2233,1372,0,Student
user_2234,1373,1,Pro
user_2235,1374,0,Basic
user_2236,1375,1,Basic
user_2237,1376,1,Pro
user_2238,1377,0,Basic
user_2239,1378,0,Basic
user_224,1379,0,Basic
user_2240,1380,0,Basic
user_2241,1381,0,Basic
user_2242,1382,0,Basic
user_2243,1383,1,Basic
user_2244,1384,0,Basic
user_2245,1385,0,Basic
user_2246,1386,1,Student
user_2247,1387,0,Pro
user_2248,1388,1,Basic
user_2249,1389,0,Pro
user_225,1390,0,Basic
user_2250,1391,1,Basic
user_2251,1392,1,Basic
user_2252,1393,0,Student
user_2253,1394,1,Pro
user_2254,1395,1,Pro
user_2255,1396,0,Student
user_2256,1397,0,Student
user_2257,1398,0,Pro
user_2258,1399,0,Basic
user_2259,1400,1,Basic
user_226,1401,1,Student
user_2260,1402,0,Pro
user_2261,1403,0,Basic
user_2262,1404,0,Student
user_2263,1405,0,Student
user_2264,1406,0,Student
user_2265,1407,0,Pro
user_2266,1408,0,Pro
user_2267,1409,1,Pro
user_2268,1410,0,Basic
user_2269,1411,0,Pro
user_227,1412,0,Pro
user_2270,1413,1,Pro
user_2271,1414,1,Student
user_2272,1415,1,Basic
user_2273,1416,0,Basic
user_2274,1417,0,Student
user_2275,1418,0,Basic
user_2276,1419,0,Pro
user_2277,1420,0,Basic
user_2278,1421,0,Student
user_2279,1422,1,Basic
user_228,1423,0,Basic
user_2280,1424,0,Student
user_2281,1425,1,Pro
user_2282,1426,1,Pro
user_2283,1427,0,Student
user_2284,1428,1,Pro
user_2285,1429,0,Pro
user_2286,1430,1,Basic
user_2287,1431,0,Pro
user_2288,1432,0,Student
user_2289,1433,0,Pro
user_229,1434,1,Student
user_2290,1435,0,Basic
user_2291,1436,1,Student
user_2292,1437,0,Pro
user_2293,1438,0,Pro
user_2294,1439,1,Pro
user_2295,1440,0,Student
user_2296,1441,0,Basic
user_2297,1442,0,Student
user_2298,1443,1,Student
user_2299,1444,1,Basic
user_23,1445,0,Basic
user_230,1446,1,Pro
user_2300,1447,0,Student
user_2301,1448,1,Student
user_2302,1449,0,Pro
user_2303,1450,0,Student
user_2304,1451,1,Pro
user_2305,1452,1,Student
user_2306,1453,0,Pro
user_2307,1454,0,Pro
user_2308,1455,1,Pro
user_2309,1456,1,Basic
user_231,1457,1,Student
user_2310,1458,0,Student
user_2311,1459,0,Student
user_2312,1460,1,Student
user_2313,1461,1,Basic
user_2314,1462,1,Pro
user_2315,1463,0,Student
user_2316,1464,1,Basic
user_2317,1465,0,Basic
user_2318,1466,0,Student
user_2319,1467,0,Pro
user_232,1468,0,Student
user_2320,1469,1,Basic
user_2321,1470,1,Student
user_2322,1471,1,Pro
user_2323,1472,0,Basic
user_2324,1473,0,Basic
user_2325,1474,0,Student
user_2326,1475,1,Student
user_2327,1476,1,Pro
user_2328,1477,0,Student
user_2329,1478,0,Student
user_233,1479,0,Basic
user_2330,1480,0,Pro
user_2331,1481,1,Student
user_2332,1482,1,Pro
user_2333,1483,0,Pro
user_2334,1484,0,Pro
user_2335,1485,1,Student
user_2336,1486,0,Pro
user_2337,1487,0,Student
user_2338,1488,1,Pro
user_2339,1489,0,Student
user_234,1490,0,Basic
user_2340,1491,0,Pro
user_2341,1492,0,Basic
user_2342,1493,0,Basic
user_2343,1494,0,Basic
user_2344,1495,1,Pro
user_2345,1496,1,Student
user_2346,1497,0,Pro
user_2347,1498,0,Pro
user_2348,1499,0,Pro
user_2349,1500,1,Pro
user_235,1501,1,Student
user_2350,1502,1,Student
user_2351,1503,0,Pro
user_2352,1504,0,Basic
user_2353,1505,1,Basic
user_2354,1506,1,Basic
user_2355,1507,1,Pro
user_2356,1508,0,Student
user_2357,1509,1,Student
user_2358,1510,1,Student
user_2359,1511,0,Pro
user_236,1512,0,Basic
user_2360,1513,1,Student
user_2361,1514,1,Basic
user_2362,1515,1,Student
user_2363,1516,1,Pro
user_2364,1517,1,Pro
user_2365,1518,0,Student
user_2366,1519,1,Pro
user_2367,1520,1,Student
user_2368,1521,1,Student
user_2369,1522,0,Basic
user_237,1523,1,Basic
user_2370,1524,1,Pro
user_2371,1525,1,Basic
user_2372,1526,1,Pro
user_2373,1527,0,Student
user_2374,1528,1,Pro
user_2375,1529,0,Student
user_2376,1530,0,Pro
user_2377,1531,0,Basic
user_2378,1532,0,Basic
user_2379,1533,0,Student
user_238,1534,0,Pro
user_2380,1535,0,Basic
user_2381,1536,1,Student
user_2382,1537,1,Student
user_2383,1538,1,Student
user_2384,1539,0,Pro
user_2385,1540,0,Student
user_2386,1541,0,Basic
user_2387,1542,0,Pro
user_2388,1543,1,Basic
user_2389,1544,0,Student
user_239,1545,1,Pro
user_2390,1546,0,Student
user_2391,1547,1,Basic
user_2392,1548,0,Pro
user_2393,1549,0,Basic
user_2394,1550,0,Student
user_2395,1551,1,Pro
user_2396,1552,0,Student
user_2397,1553,0,Student
user_2398,1554,0,Basic
user_2399,1555,0,Student
user_24,1556,0,Basic
user_240,1557,0,Student
user_2400,1558,1,Basic
user_2401,1559,0,Pro
user_2402,1560,0,Student
user_2403,1561,0,Student
user_2404,1562,0,Pro
user_2405,1563,1,Basic
user_2406,1564,0,Student
user_2407,1565,0,Pro
user_2408,1566,0,Student
user_2409,1567,0,Basic
user_241,1568,0,Student
user_2410,1569,0,Basic
user_2411,1570,0,Basic
user_2412,1571,0,Basic
user_2413,1572,0,Pro
user_2414,1573,0,Student
user_2415,1574,1,Pro
user_2416,1575,0,Basic
user_2417,1576,0,Basic
user_2418,1577,0,Basic
user_2419,1578,1,Basic
user_242,1579,1,Student
user_2420,1580,0,Student
user_2421,1581,0,Basic
user_2422,1582,0,Student
user_2423,1583,0,Basic
user_2424,1584,0,Student
user_2425,1585,1,Student
user_2426,1586,1,Basic
user_2427,1587,1,Pro
user_2428,1588,1,Pro
user_2429,1589,0,Pro
user_243,1590,0,Student
user_2430,1591,0,Pro
user_2431,1592,0,Pro
user_2432,1593,0,Basic
user_2433,1594,0,Basic
user_2434,1595,0,Basic
user_2435,1596,1,Basic
user_2436,1597,0,Basic
user_2437,1598,0,Basic
user_2438,1599,0,Student
user_2439,1600,1,Student
user_244,1601,0,Pro
user_2440,1602,1,Basic
user_2441,1603,0,Basic
user_2442,1604,0,Student
user_2443,1605,1,Student
user_2444,1606,1,Basic
user_2445,1607,0,Student
user_2446,1608,0,Pro
user_2447,1609,0,Pro
user_2448,1610,1,Pro
user_2449,1611,1,Student
user_245,1612,0,Basic
user_2450,1613,0,Basic
user_2451,1614,1,Basic
user_2452,1615,0,Basic
user_2453,1616,1,Student
user_2454,1617,0,Student
user_2455,1618,1,Pro
user_2456,1619,1,Student
user_2457,1620,0,Pro
user_2458,1621,0,Pro
user_2459,1622,0,Basic
user_246,1623,1,Pro
user_2460,1624,1,Student
user_2461,1625,1,Basic
user_2462,1626,0,Basic
user_2463,1627,1,Student
user_2464,1628,0,Student
user_2465,1629,0,Pro
user_2466,1630,1,Pro
user_2467,1631,0,Pro
user_2468,1632,0,Pro
user_2469,1633,0,Basic
user_247,1634,0,Student
user_2470,1635,0,Basic
user_2471,1636,0,Student
user_2472,1637,1,Pro
user_2473,1638,0,Pro
user_2474,1639,1,Pro
user_2475,1640,0,Basic
user_2476,1641,1,Student
user_2477,1642,1,Basic
user_2478,1643,1,Student
user_2479,1644,1,Student
user_248,1645,0,Student
user_2480,1646,1,Basic
user_2481,1647,0,Basic
user_2482,1648,1,Student
user_2483,1649,0,Basic
user_2484,1650,1,Basic
user_2485,1651,1,Student
user_2486,1652,0,Student
user_2487,1653,0,Pro
user_2488,1654,1,Basic
user_2489,1655,0,Student
user_249,1656,0,Pro
user_2490,1657,0,Basic
user_2491,1658,1,Basic
user_2492,1659,0,Student
user_2493,1660,1,Pro
user_2494,1661,0,Student
user_2495,1662,1,Student
user_2496,1663,0,Basic
user_2497,1664,1,Pro
user_2498,1665,0,Student
user_2499,1666,0,Basic
user_25,1667,0,Student
user_250,1668,1,Pro
user_2500,1669,0,Student
user_2501,1670,1,Basic
user_2502,1671,0,Student
user_2503,1672,0,Pro
user_2504,1673,1,Student
user_2505,1674,0,Basic
user_2506,1675,1,Student
user_2507,1676,0,Pro
user_2508,1677,0,Pro
user_2509,1678,0,Pro
user_251,1679,1,Student
user_2510,1680,0,Pro
user_2511,1681,1,Basic
user_2512,1682,0,Student
user_2513,1683,1,Pro
user_2514,1684,0,Student
user_2515,1685,1,Basic
user_2516,1686,0,Student
user_2517,1687,0,Student
user_2518,1688,1,Pro
user_2519,1689,0,Pro
user_252,1690,0,Basic
user_2520,1691,0,Basic
user_2521,1692,1,Student
user_2522,1693,0,Basic
user_2523,1694,1,Basic
user_2524,1695,1,Basic
user_2525,1696,1,Pro
user_2526,1697,0,Pro
user_2527,1698,0,Student
user_2528,1699,0,Student
user_2529,1700,0,Student
user_253,1701,0,Student
user_2530,1702,1,Pro
user_2531,1703,0,Pro
user_2532,1704,0,Basic
user_2533,1705,0,Pro
user_2534,1706,1,Basic
user_2535,1707,1,Basic
user_2536,1708,0,Pro
user_2537,1709,1,Basic
user_2538,1710,1,Basic
user_2539,1711,0,Student
user_254,1712,0,Pro
user_2540,1713,1,Basic
user_2541,1714,0,Pro
user_2542,1715,1,Pro
user_2543,1716,1,Basic
user_2544,1717,1,Student
user_2545,1718,0,Pro
user_2546,1719,0,Pro
user_2547,1720,0,Student
user_2548,1721,0,Basic
user_2549,1722,0,Pro
user_255,1723,1,Student
user_2550,1724,0,Basic
user_2551,1725,0,Basic
user_2552,1726,0,Basic
user_2553,1727,0,Basic
user_2554,1728,0,Pro
user_2555,1729,0,Student
user_2556,1730,0,Pro
user_2557,1731,0,Student
user_2558,1732,1,Basic
user_2559,1733,0,Student
user_256,1734,0,Student
user_2560,1735,1,Basic
user_2561,1736,1,Pro
user_2562,1737,0,Pro
user_2563,1738,0,Student
user_2564,1739,1,Basic
user_2565,1740,0,Basic
user_2566,1741,0,Student
user_2567,1742,0,Basic
user_2568,1743,0,Basic
user_2569,1744,1,Basic
user_257,1745,0,Basic
user_2570,1746,0,Pro
user_2571,1747,0,Pro
user_2572,1748,0,Pro
user_2573,1749,1,Basic
user_2574,1750,0,Pro
user_2575,1751,1,Basic
user_2576,1752,1,Basic
user_2577,1753,0,Student
user_2578,1754,0,Basic
user_2579,1755,1,Pro
user_258,1756,0,Student
user_2580,1757,0,Pro
user_2581,1758,1,Basic
user_2582,1759,1,Pro
user_2583,1760,0,Basic
user_2584,1761,0,Student
user_2585,1762,1,Basic
user_2586,1763,0,Basic
user_2587,1764,0,Student
user_2588,1765,0,Pro
user_2589,1766,0,Student
user_259,1767,0,Student
user_2590,1768,0,Student
user_2591,1769,1,Basic
user_2592,1770,0,Basic
user_2593,1771,0,Student
user_2594,1772,1,Pro
user_2595,1773,0,Student
user_2596,1774,1,Pro
user_2597,1775,1,Student
user_2598,1776,0,Student
user_2599,1777,1,Pro
user_26,1778,0,Student
user_260,1779,0,Student
user_2600,1780,0,Student
user_2601,1781,0,Basic
user_2602,1782,0,Student
user_2603,1783,0,Basic
user_2604,1784,1,Pro
user_2605,1785,0,Pro
user_2606,1786,0,Basic
user_2607,1787,0,Student
user_2608,1788,1,Basic
user_2609,1789,1,Basic
user_261,1790,0,Pro
user_2610,1791,1,Pro
user_2611,1792,0,Basic
user_2612,1793,0,Student
user_2613,1794,1,Basic
user_2614,1795,1,Pro
user_2615,1796,0,Student
user_2616,1797,0,Pro
user_2617,1798,0,Basic
user_2618,1799,0,Basic
user_2619,1800,1,Pro
user_262,1801,1,Pro
user_2620,1802,1,Pro
user_2621,1803,0,Student
user_2622,1804,1,Pro
user_2623,1805,0,Pro
user_2624,1806,1,Basic
user_2625,1807,1,Basic
user_2626,1808,1,Pro
user_2627,1809,0,Pro
user_2628,1810,1,Basic
user_2629,1811,0,Student
user_263,1812,1,Basic
user_2630,1813,0,Student
user_2631,1814,0,Student
user_2632,1815,1,Student
user_2633,1816,1,Basic
user_2634,1817,1,Pro
user_2635,1818,0,Student
user_2636,1819,0,Basic
user_2637,1820,0,Pro
user_2638,1821,1,Student
user_2639,1822,0,Pro
user_264,1823,1,Student
user_2640,1824,0,Student
user_2641,1825,1,Pro
user_2642,1826,0,Student
user_2643,1827,1,Student
user_2644,1828,0,Pro
user_2645,1829,1,Pro
user_2646,1830,1,Pro
user_2647,1831,0,Basic
user_2648,1832,0,Basic
user_2649,1833,0,Pro
user_265,1834,1,Pro
user_2650,1835,1,Basic
user_2651,1836,1,Student
user_2652,1837,0,Pro
user_2653,1838,0,Basic
user_2654,1839,0,Pro
user_2655,1840,0,Student
user_2656,1841,0,Student
user_2657,1842,1,Basic
user_2658,1843,0,Student
user_2659,1844,1,Pro
user_266,1845,0,Basic
user_2660,1846,0,Basic
user_2661,1847,0,Pro
user_2662,1848,0,Pro
user_2663,1849,0,Pro
user_2664,1850,1,Student
user_2665,1851,0,Pro
user_2666,1852,0,Student
user_2667,1853,0,Pro
user_2668,1854,0,Student
user_2669,1855,0,Student
user_267,1856,0,Student
user_2670,1857,0,Student
user_2671,1858,1,Pro
user_2672,1859,0,Pro
user_2673,1860,1,Student
user_2674,1861,0,Pro
user_2675,1862,0,Student
user_2676,1863,0,Pro
user_2677,1864,0,Student
user_2678,1865,1,Student
user_2679,1866,0,Basic
user_268,1867,0,Basic
user_2680,1868,1,Pro
user_2681,1869,0,Pro
user_2682,1870,1,Basic
user_2683,1871,1,Student
user_2684,1872,0,Student
user_2685,1873,0,Basic
user_2686,1874,0,Basic
user_2687,1875,1,Student
user_2688,1876,1,Pro
user_2689,1877,1,Basic
user_269,1878,1,Basic
user_2690,1879,1,Basic
user_2691,1880,1,Basic
user_2692,1881,0,Basic
user_2693,1882,0,Basic
user_2694,1883,0,Basic
user_2695,1884,1,Student
user_2696,1885,0,Student
user_2697,1886,0,Basic
user_2698,1887,1,Student
user_2699,1888,1,Pro
user_27,1889,1,Basic
user_270,1890,0,Basic
user_2700,1891,0,Pro
user_2701,1892,1,Basic
user_2702,1893,1,Pro
user_2703,1894,0,Pro
user_2704,1895,0,Student
user_2705,1896,0,Student
user_2706,1897,1,Student
user_2707,1898,0,Student
user_2708,1899,1,Pro
user_2709,1900,1,Basic
user_271,1901,0,Basic
user_2710,1902,0,Student
user_2711,1903,0,Pro
user_2712,1904,0,Student
user_2713,1905,1,Pro
user_2714,1906,0,Student
user_2715,1907,0,Basic
user_2716,1908,1,Student
user_2717,1909,1,Basic
user_2718,1910,0,Student
user_2719,1911,0,Student
user_272,1912,0,Basic
user_2720,1913,1,Student
user_2721,1914,1,Pro
user_2722,1915,0,Pro
user_2723,1916,0,Basic
user_2724,1917,1,Basic
user_2725,1918,0,Pro
user_2726,1919,0,Basic
user_2727,1920,0,Basic
user_2728,1921,1,Pro
user_2729,1922,0,Pro
user_273,1923,0,Basic
user_2730,1924,0,Pro
user_2731,1925,0,Pro
user_2732,1926,0,Student
user_2733,1927,0,Pro
user_2734,1928,0,Basic
user_2735,1929,0,Student
user_2736,1930,0,Student
user_2737,1931,0,Basic
user_2738,1932,0,Student
user_2739,1933,0,Basic
user_274,1934,0,Basic
user_2740,1935,0,Student
user_2741,1936,0,Student
user_2742,1937,0,Basic
user_2743,1938,0,Basic
user_2744,1939,0,Basic
user_2745,1940,0,Basic
user_2746,1941,0,Pro
user_2747,1942,0,Pro
user_2748,1943,0,Basic
user_2749,1944,1,Pro
user_275,1945,1,Student
user_2750,1946,1,Basic
user_2751,1947,1,Basic
user_2752,1948,0,Student
user_2753,1949,0,Basic
user_2754,1950,0,Basic
user_2755,1951,0,Basic
user_2756,1952,1,Basic
user_2757,1953,0,Student
user_2758,1954,0,Basic
user_2759,1955,0,Student
user_276,1956,0,Student
user_2760,1957,0,Basic
user_2761,1958,0,Student
user_2762,1959,0,Pro
user_2763,1960,0,Student
user_2764,1961,0,Student
user_2765,1962,1,Basic
user_2766,1963,0,Student
user_2767,1964,0,Student
user_2768,1965,0,Basic
user_2769,1966,1,Pro
user_277,1967,0,Basic
user_2770,1968,1,Pro
user_2771,1969,1,Pro
user_2772,1970,0,Student
user_2773,1971,0,Basic
user_2774,1972,1,Pro
user_2775,1973,0,Pro
user_2776,1974,0,Pro
user_2777,1975,0,Pro
user_2778,1976,1,Basic
user_2779,1977,1,Pro
user_278,1978,0,Student
user_2780,1979,0,Student
user_2781,1980,0,Student
user_2782,1981,0,Basic
user_2783,1982,0,Pro
user_2784,1983,1,Pro
user_2785,1984,0,Student
user_2786,1985,1,Basic
user_2787,1986,0,Student
user_2788,1987,1,Basic
user_2789,1988,0,Basic
user_279,1989,1,Basic
user_2790,1990,0,Basic
user_2791,1991,0,Student
user_2792,1992,0,Basic
user_2793,1993,1,Student
user_2794,1994,0,Student
user_2795,1995,0,Pro
user_2796,1996,0,Student
user_2797,1997,0,Student
user_2798,1998,1,Pro
user_2799,1999,1,Pro
user_28,2000,0,Student
user_280,2001,0,Student
user_2800,2002,0,Pro
user_2801,2003,0,Basic
user_2802,2004,0,Basic
user_2803,2005,1,Pro
user_2804,2006,1,Basic
user_2805,2007,0,Pro
user_2806,2008,0,Basic
user_2807,2009,0,Student
user_2808,2010,1,Basic
user_2809,2011,0,Basic
user_281,2012,1,Pro
user_2810,2013,0,Student
user_2811,2014,1,Pro
user_2812,2015,1,Basic
user_2813,2016,0,Basic
user_2814,2017,1,Student
user_2815,2018,1,Student
user_2816,2019,0,Student
user_2817,2020,1,Student
user_2818,2021,0,Pro
user_2819,2022,1,Basic
user_282,2023,0,Basic
user_2820,2024,0,Basic
user_2821,2025,0,Basic
user_2822,2026,1,Basic
user_2823,2027,0,Pro
user_2824,2028,0,Basic
user_2825,2029,0,Pro
user_2826,2030,0,Pro
user_2827,2031,0,Student
user_2828,2032,0,Student
user_2829,2033,1,Basic
user_283,2034,1,Pro
user_2830,2035,0,Pro
user_2831,2036,1,Student
user_2832,2037,0,Pro
user_2833,2038,0,Student
user_2834,2039,0,Pro
user_2835,2040,0,Basic
user_2836,2041,1,Basic
user_2837,2042,0,Pro
user_2838,2043,0,Student
user_2839,2044,0,Student
user_284,2045,0,Basic
user_2840,2046,0,Basic
user_2841,2047,0,Basic
user_2842,2048,0,Basic
user_2843,2049,1,Student
user_2844,2050,0,Student
user_2845,2051,0,Basic
user_2846,2052,0,Pro
user_2847,2053,1,Student
user_2848,2054,0,Basic
user_2849,2055,0,Pro
user_285,2056,0,Basic
user_2850,2057,0,Student
user_2851,2058,0,Pro
user_2852,2059,0,Pro
user_2853,2060,0,Student
user_2854,2061,0,Basic
user_2855,2062,0,Pro
user_2856,2063,0,Basic
user_2857,2064,1,Student
user_2858,2065,0,Pro
user_2859,2066,0,Pro
user_286,2067,0,Pro
user_2860,2068,0,Pro
user_2861,2069,0,Pro
user_2862,2070,0,Pro
user_2863,2071,1,Student
user_2864,2072,0,Pro
user_2865,2073,1,Student
user_2866,2074,0,Basic
user_2867,2075,0,Student
user_2868,2076,1,Pro
user_2869,2077,0,Basic
user_287,2078,0,Pro
user_2870,2079,1,Student
user_2871,2080,1,Student
user_2872,2081,0,Student
user_2873,2082,1,Pro
user_2874,2083,1,Pro
user_2875,2084,1,Student
user_2876,2085,0,Student
user_2877,2086,0,Basic
user_2878,2087,1,Pro
user_2879,2088,1,Pro
user_288,2089,0,Pro
user_2880,2090,0,Basic
user_2881,2091,1,Student
user_2882,2092,1,Student
user_2883,2093,1,Basic
user_2884,2094,1,Student
user_2885,2095,0,Student
user_2886,2096,0,Basic
user_2887,2097,0,Basic
user_2888,2098,1,Basic
user_2889,2099,0,Student
user_289,2100,1,Basic
user_2890,2101,0,Basic
user_2891,2102,0,Student
user_2892,2103,0,Pro
user_2893,2104,0,Pro
user_2894,2105,0,Basic
user_2895,2106,0,Student
user_2896,2107,0,Student
user_2897,2108,1,Student
user_2898,2109,0,Basic
user_2899,2110,1,Student
user_29,2111,0,Basic
user_290,2112,0,Pro
user_2900,2113,1,Student
user_2901,2114,0,Student
user_2902,2115,1,Pro
user_2903,2116,1,Student
user_2904,2117,1,Pro
user_2905,2118,1,Student
user_2906,2119,1,Student
user_2907,2120,0,Student
user_2908,2121,1,Pro
user_2909,2122,0,Student
user_291,2123,0,Pro
user_2910,2124,0,Basic
user_2911,2125,0,Student
user_2912,2126,1,Pro
user_2913,2127,0,Pro
user_2914,2128,0,Basic
user_2915,2129,1,Basic
user_2916,2130,0,Basic
user_2917,2131,0,Pro
user_2918,2132,0,Student
user_2919,2133,0,Student
user_292,2134,0,Student
