aluno_id,data_hora_entrada,data_hora_saida
482,2024-04-01 14:20:59,2024-04-01 16:20:59
482,2024-03-28 14:39:27,2024-03-28 15:39:27
482,2024-03-31 02:25:57,2024-03-31 05:25:57
482,2024-04-03 09:16:24,2024-04-03 12:16:24
482,2024-04-03 01:40:02,2024-04-03 03:40:02
482,2024-03-27 12:04:48,2024-03-27 13:04:48
482,2024-03-30 01:26:12,2024-03-30 02:26:12
482,2024-03-29 13:43:56,2024-03-29 14:43:56
482,2024-03-26 20:19:45,2024-03-26 22:19:45
482,2024-03-28 00:24:59,2024-03-28 02:24:59
482,2024-03-29 23:58:24,2024-03-30 01:58:24
482,2024-03-27 08:02:46,2024-03-27 09:02:46
482,2024-04-03 01:00:23,2024-04-03 02:00:23
482,2024-03-27 04:06:46,2024-03-27 07:06:46
482,2024-04-02 11:49:10,2024-04-02 12:49:10
482,2024-04-01 16:21:11,2024-04-01 17:21:11
482,2024-04-02 07:13:36,2024-04-02 09:13:36
482,2024-04-02 03:48:36,2024-04-02 06:48:36
482,2024-03-27 07:48:27,2024-03-27 09:48:27
482,2024-03-28 16:39:06,2024-03-28 19:39:06
482,2024-03-29 11:30:02,2024-03-29 12:30:02
482,2024-04-04 02:04:07,2024-04-04 04:04:07
482,2024-03-27 22:35:20,2024-03-28 00:35:20
482,2024-03-30 21:23:19,2024-03-31 00:23:19
482,2024-03-29 03:58:57,2024-03-29 06:58:57
482,2024-03-30 16:17:25,2024-03-30 19:17:25
482,2024-03-31 12:35:15,2024-03-31 15:35:15
482,2024-04-02 18:20:08,2024-04-02 21:20:08
482,2024-04-04 13:33:05,2024-04-04 15:33:05
482,2024-03-27 21:23:20,2024-03-28 00:23:20
482,2024-04-02 07:52:59,2024-04-02 10:52:59
482,2024-04-02 13:07:31,2024-04-02 15:07:31
482,2024-04-02 03:55:07,2024-04-02 05:55:07
482,2024-03-29 11:22:33,2024-03-29 12:22:33
482,2024-03-31 22:32:53,2024-04-01 01:32:53
482,2024-04-04 11:14:43,2024-04-04 12:14:43
482,2024-04-04 05:34:21,2024-04-04 08:34:21
482,2024-04-02 10:06:38,2024-04-02 13:06:38
482,2024-03-31 13:25:28,2024-03-31 16:25:28
482,2024-03-28 01:32:11,2024-03-28 04:32:11
482,2024-03-28 17:08:12,2024-03-28 20:08:12
482,2024-04-02 20:11:12,2024-04-02 22:11:12
482,2024-03-26 11:55:05,2024-03-26 12:55:05
482,2024-03-31 23:03:40,2024-04-01 00:03:40
482,2024-03-30 23:12:08,2024-03-31 02:12:08
482,2024-03-30 13:26:32,2024-03-30 14:26:32
482,2024-03-28 14:32:13,2024-03-28 17:32:13
482,2024-04-03 06:01:42,2024-04-03 08:01:42
482,2024-03-30 18:53:48,2024-03-30 20:53:48
482,2024-03-29 06:37:29,2024-03-29 08:37:29
482,2024-04-02 00:21:24,2024-04-02 01:21:24
482,2024-03-26 08:36:39,2024-03-26 09:36:39
482,2024-04-04 06:26:43,2024-04-04 09:26:43
482,2024-04-02 04:50:41,2024-04-02 07:50:41
482,2024-03-27 08:57:25,2024-03-27 11:57:25
482,2024-03-28 10:46:50,2024-03-28 13:46:50
482,2024-04-04 14:57:03,2024-04-04 17:57:03
482,2024-04-02 01:38:25,2024-04-02 03:38:25
482,2024-04-04 12:33:51,2024-04-04 13:33:51
482,2024-04-02 10:43:14,2024-04-02 11:43:14
482,2024-03-27 15:06:27,2024-03-27 16:06:27
482,2024-04-04 07:17:47,2024-04-04 08:17:47
482,2024-03-26 02:15:27,2024-03-26 03:15:27
483,2025-03-05 16:13:20,2025-03-05 17:13:20
483,2025-03-10 17:14:08,2025-03-10 20:14:08
483,2025-02-20 11:10:05,2025-02-20 12:10:05
483,2025-03-08 23:50:35,2025-03-09 01:50:35
483,2025-03-21 00:35:51,2025-03-21 01:35:51
483,2025-03-02 01:21:34,2025-03-02 03:21:34
483,2025-03-14 02:58:18,2025-03-14 04:58:18
483,2025-02-25 16:11:18,2025-02-25 18:11:18
483,2025-02-27 22:28:13,2025-02-28 00:28:13
483,2025-02-14 05:49:23,2025-02-14 07:49:23
483,2025-03-29 03:31:29,2025-03-29 06:31:29
483,2025-02-28 04:03:57,2025-02-28 07:03:57
483,2025-02-16 05:51:45,2025-02-16 07:51:45
483,2025-03-04 04:12:08,2025-03-04 06:12:08
483,2025-03-05 01:38:50,2025-03-05 03:38:50
483,2025-03-28 17:45:18,2025-03-28 18:45:18
483,2025-02-13 06:05:05,2025-02-13 09:05:05
483,2025-03-01 12:19:10,2025-03-01 13:19:10
483,2025-02-14 05:57:12,2025-02-14 06:57:12
483,2025-03-28 02:58:28,2025-03-28 03:58:28
483,2025-03-17 12:33:57,2025-03-17 14:33:57
483,2025-03-08 03:53:49,2025-03-08 06:53:49
483,2025-03-11 00:27:38,2025-03-11 02:27:38
483,2025-03-24 20:32:35,2025-03-24 22:32:35
483,2025-03-11 20:43:46,2025-03-11 22:43:46
484,2025-02-15 11:04:21,2025-02-15 14:04:21
484,2025-02-15 15:47:08,2025-02-15 18:47:08
484,2025-01-30 14:09:13,2025-01-30 16:09:13
484,2025-03-16 22:57:11,2025-03-17 00:57:11
484,2025-02-26 02:19:48,2025-02-26 04:19:48
484,2025-02-17 20:14:15,2025-02-17 22:14:15
484,2025-01-24 21:19:50,2025-01-25 00:19:50
484,2025-01-13 11:35:08,2025-01-13 13:35:08
484,2025-02-02 21:39:22,2025-02-03 00:39:22
484,2025-02-15 00:02:49,2025-02-15 02:02:49
484,2025-01-17 01:18:42,2025-01-17 03:18:42
484,2025-01-25 10:46:43,2025-01-25 11:46:43
484,2025-03-27 10:36:49,2025-03-27 12:36:49
484,2025-02-03 16:22:18,2025-02-03 17:22:18
484,2025-03-31 11:43:31,2025-03-31 13:43:31
484,2025-01-24 04:06:23,2025-01-24 06:06:23
484,2025-02-10 04:12:32,2025-02-10 06:12:32
484,2025-03-01 07:22:09,2025-03-01 10:22:09
484,2025-03-13 02:58:30,2025-03-13 03:58:30
484,2025-03-10 23:40:28,2025-03-11 01:40:28
484,2025-02-18 12:27:20,2025-02-18 14:27:20
484,2025-02-18 16:16:52,2025-02-18 17:16:52
484,2025-03-13 19:01:48,2025-03-13 20:01:48
484,2025-02-07 01:18:09,2025-02-07 03:18:09
484,2025-02-16 08:38:44,2025-02-16 09:38:44
484,2025-01-20 11:23:09,2025-01-20 13:23:09
484,2025-03-26 21:06:29,2025-03-26 23:06:29
484,2025-02-22 07:22:48,2025-02-22 10:22:48
484,2025-01-30 18:44:47,2025-01-30 19:44:47
484,2025-03-29 00:03:25,2025-03-29 02:03:25
484,2025-02-07 14:34:48,2025-02-07 15:34:48
484,2025-02-06 04:49:31,2025-02-06 05:49:31
484,2025-01-23 21:20:10,2025-01-24 00:20:10
484,2025-02-17 00:20:54,2025-02-17 03:20:54
484,2025-03-25 20:29:54,2025-03-25 22:29:54
484,2025-03-21 23:10:15,2025-03-22 01:10:15
484,2025-01-14 10:37:55,2025-01-14 13:37:55
484,2025-03-21 00:39:27,2025-03-21 02:39:27
484,2025-01-13 03:17:09,2025-01-13 06:17:09
484,2025-02-13 00:52:25,2025-02-13 01:52:25
484,2025-02-24 07:11:36,2025-02-24 09:11:36
484,2025-02-22 14:42:06,2025-02-22 16:42:06
484,2025-03-01 04:00:10,2025-03-01 05:00:10
484,2025-02-01 03:00:10,2025-02-01 04:00:10
485,2024-12-26 09:45:25,2024-12-26 10:45:25
485,2024-06-30 05:05:17,2024-06-30 08:05:17
485,2024-11-14 07:05:44,2024-11-14 10:05:44
485,2024-07-30 22:17:26,2024-07-31 00:17:26
485,2024-10-23 16:18:12,2024-10-23 17:18:12
485,2024-08-12 04:31:34,2024-08-12 06:31:34
485,2024-09-04 01:46:44,2024-09-04 02:46:44
485,2024-06-22 06:43:04,2024-06-22 07:43:04
485,2024-06-22 13:14:16,2024-06-22 16:14:16
485,2024-12-15 15:03:14,2024-12-15 17:03:14
485,2024-08-21 15:57:08,2024-08-21 18:57:08
485,2024-07-16 13:54:17,2024-07-16 15:54:17
485,2024-09-30 10:24:58,2024-09-30 13:24:58
485,2024-11-29 05:25:31,2024-11-29 06:25:31
485,2024-06-20 04:53:47,2024-06-20 05:53:47
485,2024-09-29 02:53:42,2024-09-29 04:53:42
485,2024-11-19 09:44:19,2024-11-19 11:44:19
485,2025-01-15 09:26:01,2025-01-15 10:26:01
485,2024-06-23 10:52:07,2024-06-23 11:52:07
485,2025-01-19 22:03:41,2025-01-20 01:03:41
485,2024-10-10 12:34:57,2024-10-10 13:34:57
485,2024-10-30 01:25:08,2024-10-30 03:25:08
485,2024-11-10 03:51:31,2024-11-10 05:51:31
485,2024-12-18 19:39:12,2024-12-18 22:39:12
485,2024-08-31 23:11:51,2024-09-01 00:11:51
485,2025-01-18 23:16:51,2025-01-19 01:16:51
485,2025-01-13 17:40:16,2025-01-13 19:40:16
485,2024-08-06 11:58:30,2024-08-06 12:58:30
485,2024-12-16 13:12:12,2024-12-16 14:12:12
485,2025-01-26 08:49:09,2025-01-26 10:49:09
485,2024-10-27 02:58:14,2024-10-27 05:58:14
485,2025-01-14 15:39:49,2025-01-14 17:39:49
485,2024-06-19 14:07:37,2024-06-19 17:07:37
485,2024-08-31 13:01:43,2024-08-31 16:01:43
485,2024-12-12 10:16:12,2024-12-12 13:16:12
485,2025-01-22 12:04:58,2025-01-22 15:04:58
485,2024-07-18 02:31:42,2024-07-18 04:31:42
485,2025-01-11 18:23:58,2025-01-11 21:23:58
485,2024-06-17 17:39:53,2024-06-17 19:39:53
485,2025-01-22 22:15:51,2025-01-23 00:15:51
485,2024-08-07 04:41:50,2024-08-07 06:41:50
485,2024-06-16 05:22:52,2024-06-16 07:22:52
485,2024-07-10 12:31:42,2024-07-10 15:31:42
485,2025-01-10 08:31:52,2025-01-10 10:31:52
485,2024-10-04 07:36:11,2024-10-04 08:36:11
485,2024-08-16 10:23:06,2024-08-16 12:23:06
485,2024-12-20 16:33:19,2024-12-20 18:33:19
485,2024-07-29 16:48:41,2024-07-29 18:48:41
485,2025-01-25 02:41:22,2025-01-25 04:41:22
485,2024-09-17 23:33:05,2024-09-18 02:33:05
486,2023-07-22 18:45:54,2023-07-22 20:45:54
486,2025-02-05 09:59:25,2025-02-05 12:59:25
486,2023-07-14 02:53:15,2023-07-14 04:53:15
486,2024-09-07 16:16:32,2024-09-07 17:16:32
486,2024-10-29 18:01:42,2024-10-29 20:01:42
486,2024-05-01 04:40:46,2024-05-01 07:40:46
486,2025-02-03 07:00:53,2025-02-03 08:00:53
486,2024-08-15 06:28:44,2024-08-15 08:28:44
486,2023-11-09 10:39:45,2023-11-09 13:39:45
486,2023-08-26 20:37:24,2023-08-26 23:37:24
486,2024-08-14 04:23:33,2024-08-14 07:23:33
486,2024-05-08 22:00:26,2024-05-08 23:00:26
486,2023-08-26 14:42:03,2023-08-26 17:42:03
486,2024-03-21 12:47:14,2024-03-21 13:47:14
486,2024-08-09 01:03:18,2024-08-09 04:03:18
486,2023-06-23 04:48:09,2023-06-23 06:48:09
486,2024-04-09 05:56:47,2024-04-09 07:56:47
486,2024-10-19 11:30:32,2024-10-19 14:30:32
486,2025-01-06 04:24:10,2025-01-06 06:24:10
486,2023-07-19 07:28:14,2023-07-19 09:28:14
486,2025-02-09 09:10:41,2025-02-09 10:10:41
486,2024-04-05 16:05:56,2024-04-05 19:05:56
486,2024-08-08 05:10:24,2024-08-08 07:10:24
486,2024-02-17 06:20:10,2024-02-17 08:20:10
486,2025-01-20 22:36:51,2025-01-21 00:36:51
486,2023-09-11 23:45:40,2023-09-12 00:45:40
486,2025-02-01 07:57:10,2025-02-01 10:57:10
486,2023-05-26 03:42:15,2023-05-26 06:42:15
486,2023-07-21 03:09:25,2023-07-21 06:09:25
486,2024-10-07 04:37:48,2024-10-07 07:37:48
486,2025-02-21 14:07:38,2025-02-21 17:07:38
486,2023-05-31 01:40:43,2023-05-31 02:40:43
486,2023-12-05 03:37:37,2023-12-05 04:37:37
487,2024-04-20 19:23:42,2024-04-20 20:23:42
487,2024-05-28 19:11:24,2024-05-28 22:11:24
487,2024-05-18 02:00:13,2024-05-18 04:00:13
487,2024-06-05 14:02:25,2024-06-05 17:02:25
487,2024-04-09 01:17:02,2024-04-09 03:17:02
487,2024-04-27 01:13:40,2024-04-27 02:13:40
487,2024-05-03 07:07:55,2024-05-03 10:07:55
487,2024-04-21 12:41:06,2024-04-21 15:41:06
487,2024-05-02 16:55:18,2024-05-02 18:55:18
487,2024-07-19 19:56:21,2024-07-19 22:56:21
487,2024-07-29 06:15:29,2024-07-29 07:15:29
487,2024-06-19 18:47:02,2024-06-19 21:47:02
487,2024-05-06 16:38:54,2024-05-06 19:38:54
487,2024-06-18 21:37:51,2024-06-19 00:37:51
487,2024-05-02 08:47:22,2024-05-02 11:47:22
487,2024-08-16 21:19:02,2024-08-17 00:19:02
487,2024-08-10 14:12:55,2024-08-10 17:12:55
487,2024-08-22 16:15:01,2024-08-22 18:15:01
487,2024-04-27 05:54:59,2024-04-27 06:54:59
487,2024-07-14 00:25:39,2024-07-14 01:25:39
487,2024-06-06 02:27:16,2024-06-06 03:27:16
487,2024-05-03 06:53:32,2024-05-03 07:53:32
487,2024-05-03 05:47:54,2024-05-03 06:47:54
487,2024-05-07 20:53:55,2024-05-07 23:53:55
487,2024-07-03 21:46:30,2024-07-03 23:46:30
487,2024-05-16 20:11:24,2024-05-16 21:11:24
487,2024-07-02 09:59:18,2024-07-02 10:59:18
487,2024-08-26 13:56:46,2024-08-26 16:56:46
487,2024-06-30 01:05:14,2024-06-30 02:05:14
487,2024-05-12 22:23:05,2024-05-12 23:23:05
487,2024-06-02 23:34:12,2024-06-03 01:34:12
487,2024-04-27 05:25:31,2024-04-27 06:25:31
487,2024-07-13 17:31:02,2024-07-13 19:31:02
488,2024-10-25 02:41:34,2024-10-25 04:41:34
488,2024-12-01 20:50:37,2024-12-01 23:50:37
488,2024-12-15 16:49:26,2024-12-15 18:49:26
488,2024-11-27 22:14:24,2024-11-27 23:14:24
488,2025-03-10 01:24:13,2025-03-10 03:24:13
488,2024-11-30 08:56:57,2024-11-30 11:56:57
488,2025-03-08 16:25:39,2025-03-08 19:25:39
488,2025-01-04 03:27:08,2025-01-04 05:27:08
488,2024-11-10 05:44:29,2024-11-10 07:44:29
488,2025-02-10 12:59:35,2025-02-10 14:59:35
488,2024-12-26 03:36:17,2024-12-26 05:36:17
488,2024-12-07 19:04:14,2024-12-07 22:04:14
488,2024-12-05 19:35:31,2024-12-05 20:35:31
488,2024-11-19 07:19:37,2024-11-19 08:19:37
488,2025-03-02 06:25:29,2025-03-02 07:25:29
488,2025-01-29 09:34:00,2025-01-29 10:34:00
488,2024-11-09 01:12:45,2024-11-09 02:12:45
488,2024-12-18 17:42:17,2024-12-18 18:42:17
488,2024-11-05 22:20:28,2024-11-06 00:20:28
488,2025-03-08 16:55:02,2025-03-08 18:55:02
488,2024-10-30 12:39:40,2024-10-30 15:39:40
488,2024-12-08 12:16:35,2024-12-08 14:16:35
488,2024-11-27 08:53:37,2024-11-27 10:53:37
488,2025-02-17 12:21:13,2025-02-17 14:21:13
488,2024-11-17 02:04:04,2024-11-17 03:04:04
488,2025-03-25 16:51:25,2025-03-25 17:51:25
488,2024-12-10 08:43:19,2024-12-10 11:43:19
488,2024-12-12 22:44:46,2024-12-13 01:44:46
488,2025-01-09 13:12:58,2025-01-09 14:12:58
488,2024-11-11 00:15:31,2024-11-11 03:15:31
488,2024-10-26 07:28:11,2024-10-26 08:28:11
488,2024-11-04 03:07:43,2024-11-04 04:07:43
488,2024-11-23 01:27:01,2024-11-23 02:27:01
488,2024-12-31 11:58:05,2024-12-31 14:58:05
488,2024-11-29 11:55:39,2024-11-29 13:55:39
488,2024-12-14 19:25:40,2024-12-14 20:25:40
488,2024-12-25 20:24:50,2024-12-25 21:24:50
488,2025-01-10 04:29:17,2025-01-10 05:29:17
488,2025-01-17 23:29:07,2025-01-18 00:29:07
488,2024-12-17 13:08:25,2024-12-17 16:08:25
488,2025-02-10 17:32:17,2025-02-10 19:32:17
488,2025-01-17 02:14:53,2025-01-17 04:14:53
488,2024-11-09 04:15:02,2024-11-09 06:15:02
488,2025-03-10 08:29:31,2025-03-10 10:29:31
488,2024-11-30 17:03:01,2024-11-30 20:03:01
488,2025-01-16 15:24:21,2025-01-16 18:24:21
489,2025-03-08 19:06:29,2025-03-08 20:06:29
489,2025-02-10 01:25:47,2025-02-10 03:25:47
489,2025-03-21 23:55:41,2025-03-22 02:55:41
489,2025-01-25 20:48:25,2025-01-25 22:48:25
489,2025-03-01 07:46:22,2025-03-01 10:46:22
489,2024-12-30 22:37:34,2024-12-31 01:37:34
489,2025-02-25 15:56:02,2025-02-25 17:56:02
489,2025-01-26 17:13:32,2025-01-26 18:13:32
489,2025-02-08 01:40:04,2025-02-08 04:40:04
489,2024-12-25 16:32:24,2024-12-25 18:32:24
489,2025-01-27 14:18:29,2025-01-27 15:18:29
489,2025-02-08 13:46:20,2025-02-08 16:46:20
489,2025-01-17 06:57:47,2025-01-17 09:57:47
489,2025-01-10 11:18:12,2025-01-10 12:18:12
489,2025-03-18 19:37:15,2025-03-18 20:37:15
489,2025-01-03 07:04:08,2025-01-03 09:04:08
489,2025-01-29 08:15:01,2025-01-29 11:15:01
489,2025-03-15 07:05:06,2025-03-15 09:05:06
489,2025-02-17 23:17:30,2025-02-18 02:17:30
489,2024-12-21 19:13:47,2024-12-21 21:13:47
489,2025-03-22 10:24:52,2025-03-22 11:24:52
489,2025-02-28 05:23:17,2025-02-28 07:23:17
489,2025-02-20 02:51:47,2025-02-20 05:51:47
489,2025-01-22 19:31:40,2025-01-22 21:31:40
489,2025-03-08 08:53:04,2025-03-08 10:53:04
489,2025-03-06 04:33:45,2025-03-06 06:33:45
489,2025-03-11 06:00:35,2025-03-11 07:00:35
489,2025-02-27 15:05:51,2025-02-27 16:05:51
489,2025-01-04 10:45:02,2025-01-04 11:45:02
489,2025-01-20 08:15:05,2025-01-20 09:15:05
489,2025-02-07 21:11:23,2025-02-08 00:11:23
489,2025-02-02 19:09:58,2025-02-02 22:09:58
489,2024-12-27 11:58:05,2024-12-27 13:58:05
489,2025-02-28 11:43:58,2025-02-28 12:43:58
489,2025-03-20 05:09:20,2025-03-20 06:09:20
489,2025-02-11 02:08:06,2025-02-11 04:08:06
489,2025-03-24 08:45:10,2025-03-24 09:45:10
489,2025-02-08 00:44:26,2025-02-08 01:44:26
489,2025-03-13 23:08:40,2025-03-14 01:08:40
489,2025-03-10 00:27:34,2025-03-10 01:27:34
489,2025-02-13 05:52:22,2025-02-13 08:52:22
489,2025-03-04 15:29:12,2025-03-04 18:29:12
489,2025-03-13 17:58:38,2025-03-13 18:58:38
489,2025-02-10 08:30:41,2025-02-10 09:30:41
489,2025-01-28 19:49:48,2025-01-28 20:49:48
489,2025-02-21 13:44:42,2025-02-21 14:44:42
489,2024-12-21 16:53:02,2024-12-21 18:53:02
489,2025-01-27 23:18:12,2025-01-28 01:18:12
489,2025-03-30 19:31:30,2025-03-30 21:31:30
489,2025-03-30 10:39:06,2025-03-30 11:39:06
489,2025-01-31 16:38:39,2025-01-31 18:38:39
489,2025-01-08 23:21:29,2025-01-09 01:21:29
489,2025-02-25 22:47:05,2025-02-25 23:47:05
489,2025-03-30 12:58:16,2025-03-30 15:58:16
489,2024-12-28 20:57:07,2024-12-28 21:57:07
490,2024-12-07 02:10:59,2024-12-07 04:10:59
490,2024-12-19 18:07:33,2024-12-19 19:07:33
490,2024-12-24 09:46:26,2024-12-24 12:46:26
490,2025-02-10 22:15:49,2025-02-11 00:15:49
490,2024-10-13 23:26:39,2024-10-14 02:26:39
490,2024-10-16 23:45:53,2024-10-17 02:45:53
490,2024-12-30 14:06:16,2024-12-30 16:06:16
491,2024-03-17 01:30:14,2024-03-17 04:30:14
491,2023-12-02 13:06:16,2023-12-02 16:06:16
491,2024-04-23 10:27:08,2024-04-23 13:27:08
491,2024-01-19 06:43:28,2024-01-19 09:43:28
491,2024-01-02 13:34:48,2024-01-02 15:34:48
491,2024-03-12 05:03:14,2024-03-12 08:03:14
491,2023-09-01 10:56:01,2023-09-01 11:56:01
491,2024-05-17 04:08:40,2024-05-17 05:08:40
491,2023-10-17 07:28:04,2023-10-17 10:28:04
491,2024-08-31 00:08:46,2024-08-31 03:08:46
491,2024-03-13 05:33:03,2024-03-13 07:33:03
491,2024-12-07 15:50:44,2024-12-07 18:50:44
491,2024-03-01 10:07:39,2024-03-01 13:07:39
491,2024-07-05 23:48:57,2024-07-06 00:48:57
491,2024-04-30 21:19:59,2024-05-01 00:19:59
491,2024-09-09 11:26:35,2024-09-09 13:26:35
491,2024-03-10 08:18:15,2024-03-10 10:18:15
491,2024-11-01 03:39:04,2024-11-01 06:39:04
491,2024-09-28 10:44:47,2024-09-28 11:44:47
491,2024-11-02 07:30:25,2024-11-02 08:30:25
491,2023-08-19 22:08:21,2023-08-20 01:08:21
491,2024-05-28 08:10:53,2024-05-28 09:10:53
491,2024-06-04 08:25:40,2024-06-04 11:25:40
491,2024-03-12 14:29:45,2024-03-12 17:29:45
491,2024-01-17 16:08:09,2024-01-17 18:08:09
491,2024-07-01 08:17:47,2024-07-01 10:17:47
491,2024-07-30 13:22:53,2024-07-30 15:22:53
491,2023-08-23 05:34:31,2023-08-23 06:34:31
491,2024-12-11 18:37:15,2024-12-11 20:37:15
491,2024-11-01 21:05:39,2024-11-01 23:05:39
491,2024-06-26 02:48:28,2024-06-26 03:48:28
491,2024-08-30 21:00:54,2024-08-30 22:00:54
491,2024-08-18 10:31:16,2024-08-18 12:31:16
491,2024-03-22 18:02:45,2024-03-22 19:02:45
491,2024-03-23 17:24:37,2024-03-23 19:24:37
491,2024-05-14 13:35:43,2024-05-14 14:35:43
491,2024-05-18 07:31:44,2024-05-18 08:31:44
491,2024-04-07 05:21:36,2024-04-07 06:21:36
491,2023-10-29 00:02:16,2023-10-29 03:02:16
491,2023-10-07 09:46:38,2023-10-07 11:46:38
491,2023-12-29 04:43:32,2023-12-29 05:43:32
491,2024-11-28 09:03:03,2024-11-28 10:03:03
491,2024-12-13 22:18:19,2024-12-13 23:18:19
491,2024-09-19 23:44:43,2024-09-20 02:44:43
491,2024-12-14 21:41:16,2024-12-15 00:41:16
491,2024-01-01 18:43:45,2024-01-01 20:43:45
491,2024-05-11 05:16:52,2024-05-11 07:16:52
491,2024-03-05 07:16:20,2024-03-05 09:16:20
491,2024-04-12 10:39:44,2024-04-12 12:39:44
491,2024-01-16 17:57:43,2024-01-16 18:57:43
491,2024-01-30 18:16:28,2024-01-30 20:16:28
491,2024-04-15 12:24:34,2024-04-15 14:24:34
491,2023-12-09 02:41:41,2023-12-09 05:41:41
491,2024-07-30 10:36:52,2024-07-30 11:36:52
491,2024-01-20 22:05:05,2024-01-20 23:05:05
491,2024-08-07 00:23:24,2024-08-07 01:23:24
491,2024-02-26 02:36:19,2024-02-26 03:36:19
491,2023-09-11 10:16:39,2023-09-11 13:16:39
491,2024-12-12 18:50:14,2024-12-12 19:50:14
491,2023-09-25 05:24:23,2023-09-25 08:24:23
491,2024-10-31 03:33:54,2024-10-31 04:33:54
491,2024-08-08 09:13:20,2024-08-08 10:13:20
491,2024-02-27 23:10:27,2024-02-28 00:10:27
491,2024-10-23 10:58:08,2024-10-23 11:58:08
491,2023-12-24 16:28:47,2023-12-24 17:28:47
491,2024-07-08 08:08:59,2024-07-08 10:08:59
491,2023-08-31 11:47:20,2023-08-31 13:47:20
491,2024-12-05 13:50:25,2024-12-05 16:50:25
491,2024-06-27 16:31:42,2024-06-27 17:31:42
492,2024-12-29 23:46:23,2024-12-30 00:46:23
492,2024-11-28 04:58:34,2024-11-28 05:58:34
492,2024-12-10 23:00:23,2024-12-11 00:00:23
492,2024-10-16 08:36:11,2024-10-16 09:36:11
492,2024-11-24 17:21:14,2024-11-24 18:21:14
492,2024-10-30 08:04:57,2024-10-30 09:04:57
492,2024-11-08 20:21:34,2024-11-08 22:21:34
492,2024-12-17 11:40:42,2024-12-17 13:40:42
492,2024-11-24 18:19:07,2024-11-24 20:19:07
492,2024-11-04 01:03:07,2024-11-04 03:03:07
492,2024-11-05 08:27:04,2024-11-05 09:27:04
492,2025-01-09 18:53:57,2025-01-09 21:53:57
492,2024-12-15 14:33:31,2024-12-15 17:33:31
492,2025-01-04 10:21:48,2025-01-04 11:21:48
492,2024-10-23 12:08:33,2024-10-23 15:08:33
492,2024-12-05 21:05:30,2024-12-05 23:05:30
492,2024-12-19 21:21:54,2024-12-19 23:21:54
492,2024-12-08 15:50:35,2024-12-08 17:50:35
492,2024-12-25 09:20:59,2024-12-25 10:20:59
492,2024-10-17 12:47:14,2024-10-17 14:47:14
492,2024-11-03 09:56:44,2024-11-03 11:56:44
492,2024-11-14 11:07:43,2024-11-14 12:07:43
492,2024-12-21 06:29:02,2024-12-21 08:29:02
492,2024-11-08 01:42:49,2024-11-08 04:42:49
492,2024-10-16 04:30:50,2024-10-16 07:30:50
492,2024-12-21 12:51:01,2024-12-21 14:51:01
492,2024-10-12 03:39:50,2024-10-12 05:39:50
492,2024-12-09 16:05:18,2024-12-09 17:05:18
492,2024-11-20 06:58:43,2024-11-20 09:58:43
492,2025-01-13 04:06:35,2025-01-13 05:06:35
492,2024-11-02 13:23:05,2024-11-02 14:23:05
492,2024-11-20 20:38:43,2024-11-20 22:38:43
493,2025-02-12 07:32:13,2025-02-12 08:32:13
493,2025-02-14 08:12:47,2025-02-14 09:12:47
493,2025-03-20 12:15:16,2025-03-20 13:15:16
493,2025-03-10 15:56:23,2025-03-10 16:56:23
493,2025-03-11 23:21:16,2025-03-12 00:21:16
493,2025-03-29 15:27:08,2025-03-29 18:27:08
493,2025-03-02 16:53:34,2025-03-02 19:53:34
493,2025-03-08 05:26:22,2025-03-08 08:26:22
493,2025-03-16 12:19:55,2025-03-16 14:19:55
493,2025-03-02 14:52:20,2025-03-02 16:52:20
493,2025-02-21 02:01:28,2025-02-21 03:01:28
493,2025-02-22 10:29:55,2025-02-22 11:29:55
493,2025-03-10 16:43:26,2025-03-10 17:43:26
493,2025-02-19 14:18:39,2025-02-19 15:18:39
493,2025-02-14 01:48:01,2025-02-14 03:48:01
493,2025-03-27 10:55:41,2025-03-27 13:55:41
493,2025-02-01 19:59:23,2025-02-01 20:59:23
493,2025-03-21 12:58:53,2025-03-21 13:58:53
493,2025-02-09 19:57:25,2025-02-09 20:57:25
493,2025-03-08 01:55:32,2025-03-08 04:55:32
493,2025-02-24 20:36:43,2025-02-24 22:36:43
493,2025-03-20 06:04:36,2025-03-20 08:04:36
493,2025-03-31 03:16:20,2025-03-31 04:16:20
493,2025-02-15 12:07:04,2025-02-15 15:07:04
493,2025-03-16 00:45:20,2025-03-16 03:45:20
493,2025-03-04 02:13:15,2025-03-04 03:13:15
493,2025-03-18 03:21:08,2025-03-18 04:21:08
493,2025-03-29 13:41:27,2025-03-29 15:41:27
493,2025-02-09 06:58:16,2025-02-09 09:58:16
493,2025-02-02 19:13:17,2025-02-02 20:13:17
493,2025-02-23 20:39:22,2025-02-23 21:39:22
493,2025-02-22 02:26:22,2025-02-22 05:26:22
493,2025-02-01 19:12:54,2025-02-01 20:12:54
493,2025-02-05 10:39:02,2025-02-05 12:39:02
493,2025-02-26 16:05:29,2025-02-26 17:05:29
493,2025-02-23 04:04:18,2025-02-23 06:04:18
493,2025-02-28 23:34:11,2025-03-01 00:34:11
493,2025-03-27 23:56:23,2025-03-28 01:56:23
493,2025-02-24 23:06:22,2025-02-25 02:06:22
493,2025-03-03 11:45:29,2025-03-03 13:45:29
493,2025-03-07 07:32:30,2025-03-07 09:32:30
493,2025-02-06 04:54:38,2025-02-06 07:54:38
